id,brewery_id,name,cat_id,style_id,abv,descript,rating,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,1153,Shawano Gold,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,23,Speciale Reserve Ale,3,26,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,875,Scorpion Pale Ale,3,26,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,18,Export,-1,-1,5.4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,1263,Dry Stout,3,42,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,1263,Dark Wheat,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,1263,Cream Ale,8,95,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,1263,Porter,2,25,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,1263,Amber Ale,3,33,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,1263,Summer Gueuze,5,70,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,590,Double Gueuze (discontinued),5,70,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,590,Pioneer Pale Ale (discontinued),3,26,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,590,English Brown Ale (discontinued),3,38,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,590,Octoberfest (discontinued),7,84,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,258,Porter,2,25,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,1065,Pilsner,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,1065,Hefeweizen,4,50,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,1219,Sherwood Forest IPA,3,31,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,65,Cat Tail Pale Ale,3,26,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,549,Centennial IPA,3,31,7.2,"Selected as a benchmark for the Beer Judge Certification Program used in all American based beer judgings. Centennial IPA has quickly become the IPA of choice. Pour yourself a pint of this complex flavorful ale and bask in the frothy head's floral bouquet. Relish the immense citrus accents, achieved by the abundance of dry hopping. This ale's sweet, malty undertones balance the hop character with a finish that never turns too bitter.",2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,764,Bill Old Ale,1,13,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,1206,Stein Bock,7,90,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,756,120 Shilling Scotch Ale,1,15,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,941,Caramel Rye,8,95,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,941,Alt,3,38,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,689,Amber Plus,3,33,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,90,Dark Star,2,25,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,90,American Pale Ale,3,26,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,1260,Dreadnaught Imperial IPA,3,32,9.5,A hop loverâ€™s dream! Mango and peach aromas with a crisp citrus finish.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,983,Top Heavy Hefeweizen,4,50,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,527,9Â½ Wheats,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,888,Blonde Bock,7,90,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,1339,Irish Red Ale,3,33,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,9,Scottish Ale,-1,-1,4.8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,854,Old Roundout Pale Ale,3,26,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,141,Altbier,3,38,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,1103,Whiskey Barrel Whitetail Cream Ale,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,1069,Artisan Saison,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,1069,Oompa Loompa Chocolate Stout,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,463,Dubbel Dragon,5,72,7.2,"This Dubbel style Belgian beer is created in the great Belgian tradition. Pale Malt, Caramel and Special B Malts impart a unique sweetness to this beer. The traditional Belgian yeast fully ferments the Belgian Candi Sugar to give a satisfying taste that is twice what a Belgian pale delivers.",2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,57,Caramel Bock,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,596,London Banker ESB,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,1169,Red Lager,8,95,4.6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,946,Pale Ale,3,26,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,550,Blackburn Doppelbock,7,90,7.9,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,1295,Hopfenkopf,3,26,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,947,Porter,2,25,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,869,Oak Aged Single Malt,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,973,Old Skeezer Barley Wine,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,32,Hemp Ale,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,576,Evolutionary IPA,3,31,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,1301,Bitter Woman From Hell Extra IPA,3,31,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,47,India Pale Ale,3,26,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,71,Madelia Mild,1,10,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,1327,Big Swede Swedish-Style Imperial Stout,3,42,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,617,2nd Street Amber,3,33,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,1103,Imperial Stout,3,42,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,102,Pale Ale,3,26,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,347,Scottish Ale,1,15,5.8,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,472,Salmon Tail Pale Ale,3,26,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,922,Poplar Porter,2,25,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,1039,Red,3,33,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,924,Griesendiech Pilsner,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,865,Colony Oatmeal Stout,3,42,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,768,Kayak KÃ¶lsch,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,603,Coffee Ale,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,603,Foxy Brown,3,38,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,752,Maibock,7,90,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,1200,Augsburger Dark,8,95,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,1200,Augsburger Golden,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,779,Left Hand Milk Stout,1,20,5.9,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,912,Gritstone Premium Ale,3,38,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,301,Het Kapittel Pater,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,1200,Bock,7,90,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,1181,Special Amber,8,95,5,"A delicate balance of toasted malt and fresh hops give this medium-bodied German-style lager an intriguing, complex malt flavor. A creamy head, deep golden color and an impressive hop bouquet make this a very special beer.",3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,608,Luna Stout,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,1217,Malteser Weissbier,4,50,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,228,KrÃ¤usen NaturtrÃ¼b,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,744,Original Badebier / Original Bathbeer Monastery Fun,7,86,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,785,Export Premium,-1,-1,5.4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,40,Doppelbock Dunkel,7,90,7,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,564,Export,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,431,Urthel Novicius Vertus,-1,-1,5.9,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520,431,Urthel Tonicum Finiboldhus,-1,-1,7.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,554,Double Hop Premium Ale,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522,804,Original,-1,-1,5.2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,752,Schwarzbier,7,86,4.8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,266,Wittekerke,-1,-1,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,338,Capital Fest Beer,7,84,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,619,Mestreechs Aajt,-1,-1,3.5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,604,Bee Sting Honey Ale,3,26,5.9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,1389,Yorkshire Terrier Premium Cask Bitter,-1,-1,4.2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,1243,The Iron Tankard,3,33,9.4,"The Brew 1 â€“ March â€“ â€œThe Iron Tankardâ€ Old Stock Ale â€“ The building started as a YMCA in 1889 and had a huge iron swimming pool in the basement.

From Spike: Iron Tankard â€œOld Stock Aleâ€ is the first of four beers in Terrapinâ€™s Georgia Theatre Sessions. It is brewed with a generous portion of crystal malts for a full body and is lightly hopped. This malt forward beer has flavors of dark dried fruit, mellow alcoholic warmth and is unfiltered for your listening pleasure.

A portion of the proceeds will be donated to the Georgia Historic Trust for Historic Preservation Fund to rebuild the Georgia Theater. To make things even more interesting, there is one Golden Ticket hidden among each of the Georgia Theater Sessions brews. This means that four lucky winners will receive a lifetime pass to the new Theater.",2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,599,Classic Oatmeal Stout,3,42,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,637,A. LeCoq Imperial Extra Double Stout 2000,3,42,9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,586,Oatmeal Stout,3,42,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,93,Genuine Irish Stout,3,42,4.1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,287,Liefmans Kriekbier,5,70,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,1200,Amber Lager,8,95,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,148,Pub Ale Draught,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,632,Mile Rock Amber Ale,3,33,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,406,John Courage Amber,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,1136,Fuggles IPA,3,31,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,919,PranQster Belgian Ale,-1,-1,7.6,"Pranqster
Belgian Style Golden Ale

Belgian Ales represent the height of the brewers' art. Sophisticated brewing techniques, yeast blends and unique flavoring elements have elevated the beers of Belgium to the status enjoyed by wine in other countries.

PranQster follows in this tradition using a mixed culture of antique yeast strains that produce a floral nose, a full fruity flavor and a clean finish.

Available in 12oz 4 packs and 750 ml traditionally corked and wired bottles.

Vital Statistics
Style: Belgian Style
          Golden Ale
Color: Soft Gold
ABV: 7.6%
Bitterness: 20 IBU's

-http://www.northcoastbrewing.com/beer-Pranqster.htm",5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,1353,Coniston Bluebird Bitter,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,1268,Saison,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,1268,Imperial IPA,3,31,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,206,St.Pauli Girl Special Dark,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,206,St.Pauli Girl Beer,8,95,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,206,Beer,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,1176,Oktoberfestbier / Oktoberfest Ur-MÃ¤rzen,7,84,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,730,Third Coast Ale,3,26,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,520,Manifesto Pale Ale,3,26,5.3,"We at FiftyFifty believe that beer is good. Especially this beer. Manifesto is one of FiftyFifty's flagship beers. This beer is a delight for those who take pleasure in craft beers and are looking for something that they can enjoy a few pints of. Manifesto has a restrained malt backbone of flavor with mild biscuit and caramel notes, and the hop character is light to moderate with mild earthiness evolving to a slightly more moderate citrus/piney finish. This is a beer of principle.",3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,206,Dark,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,85,Ale,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,727,Harvest Ale 2000,1,13,11.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,94,Racer 5 IPA,3,31,7,"This is a hoppy IPA. Did I say hops? Your brewer is a hop head! This is a full bodied beer using American grains. The goal was to create a base for showing off the unique floral qualities of two Pacific Northwest hops, Columbus and Cascade. Columbus is a new hybrid High Alpha Acid hop used mostly for bittering, but used heavily as an aromatic in this strong brew. Cascade is the balance that ties the malt and bittering hops together. It is a true specialty ale and is our brewer's statement on this style.",3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,919,Old Stock Ale 2001,1,13,11.4,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,769,Beer Line 2000,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,1142,Bigfoot 1998,-1,-1,9.6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,94,Big Bear Black Stout,3,43,8.1,"Big Bear, as the name implies, is a hefty, black, Russian Imperial-style stout. This bold stout boasts a rich, caramel sweetness lavished by a robust, deep-roasted heartiness you can sink your teeth into. ...Big Bear's bold flavors are produced using a blend of Belgian and English roasted barley and crystal malts. Some unique flavors come forth in the malt character. ...Louisiana sweet molasses and dark brown sugar. This dark brew is well hopped with Chinook and Cascade hops, which are somewhat, masked by the malt. This is a balanced bold brew boasting an A.V.B. of 8.1% that can creep up on you, \so don't get mauled\"". It has a dry roasted quality that masks its' high alchohol content",1, Hayward, Gold Medal Winner; 2001 North American Brewers' Award, Honorable Mention - og 1.076, ABV 8.1%," IBU 68.""",0,2010-07-22 20:00:20,,,,,,,,,,,,,,,,,,,,
1558,857,Tripel Crown,5,61,10,"Cellar aged, subtly complex and deceptively strong. Using two of the old world's brewing traditions, we have combined British ingredients and methods with Belgian ale qualities.",3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,526,Monkfish Tripel,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,670,Old Hooky,-1,-1,4.6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,670,Best Bitter,-1,-1,3.4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,670,Generation,-1,-1,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,572,Prize Old Ale,1,13,9,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,832,Meister Pilsener,-1,-1,5.1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,832,Weissbier Dunkel,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,832,Kasseler Premium Pils,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,832,Weissbier Hell,4,50,5.2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,517,Angel Ale,1,10,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,517,Northumbrian Brown Ale,3,38,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,681,Luxus Pils,-1,-1,4.9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,865,Maifest,7,84,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,309,Porter,3,42,9.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,742,Hitachino Nest White Ale,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,1375,Old Devil,1,10,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575,1375,Scarecrow Ale,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1576,554,Old Tom Barley Wine,-1,-1,8.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,742,Hitachino Nest Sweet Stout,3,42,3.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,444,Southern Blonde,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,284,Gouden Carolus NoÃ«l,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,431,Urthel Hibernius Quentum Ale,-1,-1,9,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,563,Vintage Ale 1999,1,13,8.5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,171,Abbaye de Saint-Martin Blonde,5,65,7,"11.2oz bottle.  Slightly hazy golden color with a white head. Earthy clay, light molasses, and buttered cauliflower aromas. A crisp, frothy entry leads to a dryish medium body of figs, creamy caramel, and roasted carrot flavors. This St. Martin Blonde ale finishes with dried fruit and cashew fade.
Abbye St. Martin Ales are pure Belgium.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,304,Ertvelds Wit,-1,-1,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,931,Jeffrey Hudson Bitter,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,602,Old Scratch Barleywine 1996,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,769,Cattail Ale,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,608,Helles Bock,7,90,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,766,Premium Ale,3,26,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,1037,Pilsener,7,77,4.8,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,1092,Schlafly KÃ¶lsch,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,173,Cinq Cents (White),-1,-1,8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,1051,SunRye,8,95,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,413,Weiss Beer,4,50,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,413,Black Forest,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595,413,Steam,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,413,Red Stallion,8,95,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597,413,Pilsner,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,1375,Black Wych Stout,3,42,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,1386,Abby Road Belgian Ale,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,1386,"Ginger-\slap\"" Spiced Ale""",-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,1386,Z.P.A. India Pale Ale,3,26,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,1386,Ponchartrain Porter,2,25,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,1386,Category 5 Strong Ale,3,26,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604,1386,Lager,8,95,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605,1386,Clearview Light,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,1020,Alt,3,38,4.8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,748,KÃ¶nig Ludwig Weissbier Hell,4,50,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,838,Malt Mac Winter Ale,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,381,Pale Ale,8,95,5.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,432,Reinaert Flemish Wild Ale,-1,-1,9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,1063,Goat Toppler Mai Bock,7,90,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,635,ESB,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,381,Winter Porter,2,25,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,1200,White BiÃ¨re,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615,392,Stite Golden Pilsner,8,95,4.7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,769,Cream City Pale Ale,3,26,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,800,Swede Saw Red Ale,3,33,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,800,Lager,8,95,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619,599,Bower City Pale Ale,3,26,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,688,Dr. Hops Pale Ale,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,688,Dr. Hops Amber Ale,3,33,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,1268,Czech Mate Pilsner,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,465,Bak,7,90,7.3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,705,Pale Ale,3,26,5.8,"Made with generous amounts of west coast hops, our Pale Ale boasts a fragrant aroma and a pleasant hop bite. It has a deep golden color, and nicely balances the bitterness of the hops with the sweetness of the malt. Whether you know hops or not, our Pale Ale will appeal to all those looking for a refreshing, well balanced ale.",5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625,104,Original Berliner Weisse,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626,125,Lager,-1,-1,4.5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627,639,Premium Pils,-1,-1,4.8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628,573,Ratskeller,-1,-1,4.9,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,564,Pils,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,757,Kapuziner Kristall-Weizen,-1,-1,5.4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,757,Kapuziner WeiÃŸbier,4,50,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,757,MÃ¶nchshof Original Pils,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,1176,MÃ¼nchner Hell / Premium Lager,8,95,5.2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,664,Altbairisch Dunkel,-1,-1,5.5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,664,Export-Hell,-1,-1,5.3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,1053,Stationsweizen,4,50,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,88,Kristall Weissbier,4,50,5.4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,558,Pilsener,-1,-1,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,386,KÃ¶lsch,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640,1176,Franziskaner Hefe-Weissbier Hell  / Franziskaner Club-Weiss,4,50,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,749,Pils,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,1021,KÃ¶lsch,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,232,KÃ¶lsch,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,229,Kupfer,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,229,Messing,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,570,Pils,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,570,Helles Naturtrub,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,570,Alt,3,38,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649,220,Alt,3,38,4.6,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,640,Altbier,3,38,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651,215,Alt,3,38,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,1019,WeiÃŸbier Mit Feiner Hefe,4,50,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653,748,KÃ¶nig Ludwig Dunkel,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,668,Edel,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,668,Astra Urtyp,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,747,Pilsener,-1,-1,4.9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,729,Meranier Schwarzbier,7,86,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,729,Kellerbier,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,729,Premium Pilsener,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,1114,Weissbier,4,50,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,1114,Dunkel,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,1114,Kellerbier,-1,-1,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,1114,Edel-Pils,-1,-1,4.8,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,1024,Weizen,4,50,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
